PERIODE,CPTE,score_risque,score_pct,niveau_alerte,action_recommandee,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,AGE,AVG_DEP_3M,DAYS_OVD_6M,REV_VARIANCE,NBRJDEP_LAG1,DELTA_NBRJDEP,MOIS_CONSEC,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,niveau_precedent,transition,evolution,priorite_intervention,statut_suivi
2024-11-01,CPTE_000684,0.7179,71.8,Élevé,Appel préventif sous 48h,3,1,24.26,16889.83,1030.22,35,0.67,9.0,3400.48,1.0,2.0,3,F,Commerce,Marié(e),Retraité,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000665,0.7179,71.8,Élevé,Appel préventif sous 48h,1,1,0.0,9638.8,1104.46,54,1.67,14.0,3276.6,4.0,-3.0,2,F,Commerce,Veuf/Veuve,Fonctionnaire,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000009,0.7182,71.8,Élevé,Appel préventif sous 48h,0,0,159.31,13971.83,5235.43,25,0.67,3.0,1669.26,0.0,0.0,0,M,Services,Marié(e),Salarié,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000044,0.7178,71.8,Élevé,Appel préventif sous 48h,0,0,0.0,19883.65,2999.16,41,1.67,8.0,1649.11,1.0,-1.0,0,M,Administration,Divorcé(e),Retraité,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000107,0.7179,71.8,Élevé,Appel préventif sous 48h,0,0,23.4,4984.84,2705.95,36,2.33,11.0,890.17,5.0,-5.0,0,M,Administration,Marié(e),Salarié,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000207,0.7185,71.8,Élevé,Appel préventif sous 48h,0,0,14.73,3611.76,1051.26,49,2.0,14.0,984.5,0.0,0.0,0,F,Agriculture,Divorcé(e),Salarié,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000671,0.7177,71.8,Élevé,Appel préventif sous 48h,0,0,157.84,2233.07,738.16,45,2.33,14.0,229.68,4.0,-4.0,0,M,Agriculture,Célibataire,Fonctionnaire,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000785,0.7176,71.8,Élevé,Appel préventif sous 48h,0,0,25.09,19428.77,819.08,58,2.0,10.0,5906.03,0.0,0.0,0,F,Artisanat,Marié(e),Retraité,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000538,0.7169,71.7,Élevé,Appel préventif sous 48h,4,4,0.0,8968.66,2775.24,53,1.0,3.0,625.96,3.0,1.0,2,M,Artisanat,Marié(e),Indépendant,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000377,0.7166,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,17990.7,756.63,28,2.0,15.0,2715.69,3.0,-3.0,0,F,Services,Célibataire,Sans emploi,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000411,0.7171,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,10746.35,1368.85,56,0.67,5.0,3105.13,2.0,-2.0,0,F,Artisanat,Célibataire,Sans emploi,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000418,0.717,71.7,Élevé,Appel préventif sous 48h,0,0,93.87,7094.87,3297.26,62,1.33,7.0,1164.3,0.0,0.0,0,M,Services,Divorcé(e),Indépendant,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000429,0.7171,71.7,Élevé,Appel préventif sous 48h,0,0,101.13,7807.07,3309.52,34,1.0,9.0,2396.64,3.0,-3.0,0,M,Administration,Divorcé(e),Salarié,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000472,0.7171,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,13158.09,2803.68,47,1.67,6.0,1244.94,3.0,-3.0,0,F,Artisanat,Marié(e),Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000590,0.7165,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,19513.03,1683.6,63,1.67,9.0,4643.27,1.0,-1.0,0,F,Services,Célibataire,Salarié,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000662,0.7168,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,3670.9,2928.34,37,2.67,14.0,889.34,3.0,-3.0,0,F,Administration,Célibataire,Salarié,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000630,0.716,71.6,Élevé,Appel préventif sous 48h,6,5,97.02,10780.36,4222.16,41,3.33,13.0,2312.76,0.0,6.0,1,F,Commerce,Célibataire,Indépendant,8000,Moyen,Moyen → Élevé,Aggravation,Priorité 4,À contacter
2024-11-01,CPTE_000421,0.7164,71.6,Élevé,Appel préventif sous 48h,1,1,31.92,16371.65,1256.0,29,2.67,12.0,1020.29,2.0,-1.0,2,F,Commerce,Divorcé(e),Sans emploi,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000483,0.716,71.6,Élevé,Appel préventif sous 48h,1,0,57.37,3546.8,1346.79,26,2.33,8.0,746.07,0.0,1.0,1,M,Administration,Divorcé(e),Salarié,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000001,0.7158,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,3550.55,2893.54,48,0.0,4.0,738.9,0.0,0.0,0,M,Industrie,Veuf/Veuve,Sans emploi,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000070,0.7161,71.6,Élevé,Appel préventif sous 48h,0,0,43.05,14882.5,1324.2,35,3.33,24.0,1684.37,4.0,-4.0,0,F,Services,Divorcé(e),Indépendant,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000205,0.7161,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,9630.78,1680.94,32,3.33,14.0,3444.97,2.0,-2.0,0,F,Artisanat,Veuf/Veuve,Indépendant,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000294,0.7156,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,8652.69,2050.96,45,1.0,3.0,1619.58,0.0,0.0,0,F,Agriculture,Marié(e),Fonctionnaire,2500,Critique,Critique → Élevé,Amélioration,Priorité 4,À contacter
2024-11-01,CPTE_000333,0.7162,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,18900.46,2383.71,42,2.67,9.0,5108.86,0.0,0.0,0,F,Artisanat,Divorcé(e),Fonctionnaire,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000391,0.716,71.6,Élevé,Appel préventif sous 48h,0,0,143.1,2654.06,5495.32,24,0.67,3.0,61.64,2.0,-2.0,0,M,Agriculture,Marié(e),Fonctionnaire,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000620,0.716,71.6,Élevé,Appel préventif sous 48h,0,0,84.28,12951.43,3008.46,26,1.0,3.0,3856.39,2.0,-2.0,0,F,Services,Divorcé(e),Retraité,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000637,0.716,71.6,Élevé,Appel préventif sous 48h,0,0,167.25,14594.23,3824.26,42,1.33,6.0,4139.89,4.0,-4.0,0,F,Administration,Célibataire,Fonctionnaire,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000737,0.7156,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,10683.42,2352.55,37,1.33,7.0,3032.79,0.0,0.0,0,F,Commerce,Marié(e),Retraité,1500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000485,0.7146,71.5,Élevé,Appel préventif sous 48h,6,4,40.03,18607.45,3399.52,41,3.0,14.0,2953.83,3.0,3.0,5,F,Commerce,Divorcé(e),Sans emploi,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000456,0.7154,71.5,Élevé,Appel préventif sous 48h,4,2,22.75,8712.14,3406.56,61,2.33,18.0,1203.54,3.0,1.0,4,M,Artisanat,Divorcé(e),Fonctionnaire,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000013,0.7153,71.5,Élevé,Appel préventif sous 48h,1,1,0.0,9360.11,2307.58,42,0.33,4.0,2180.97,0.0,1.0,1,M,Artisanat,Divorcé(e),Retraité,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000341,0.715,71.5,Élevé,Appel préventif sous 48h,1,0,0.0,3728.0,4645.88,34,0.0,12.0,278.44,0.0,1.0,1,F,Industrie,Célibataire,Retraité,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000749,0.7153,71.5,Élevé,Appel préventif sous 48h,1,0,0.0,3900.63,1981.56,36,2.0,15.0,148.03,0.0,1.0,1,M,Services,Veuf/Veuve,Sans emploi,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000250,0.7145,71.5,Élevé,Appel préventif sous 48h,0,0,0.0,8191.99,4185.39,39,2.33,13.0,1091.95,0.0,0.0,0,M,Agriculture,Veuf/Veuve,Salarié,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000698,0.7153,71.5,Élevé,Appel préventif sous 48h,0,0,0.0,10862.96,2431.01,59,0.33,6.0,3230.47,0.0,0.0,0,F,Artisanat,Divorcé(e),Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000714,0.7145,71.5,Élevé,Appel préventif sous 48h,0,0,0.0,15818.84,4382.8,38,1.33,13.0,2216.92,0.0,0.0,0,M,Commerce,Divorcé(e),Sans emploi,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000287,0.714,71.4,Élevé,Appel préventif sous 48h,4,2,191.74,23068.54,3530.71,56,0.0,7.0,1982.09,0.0,4.0,1,M,Services,Marié(e),Salarié,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000369,0.7137,71.4,Élevé,Appel préventif sous 48h,4,2,0.0,17149.87,3027.74,33,2.0,16.0,2340.59,0.0,4.0,1,F,Agriculture,Marié(e),Salarié,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000299,0.7142,71.4,Élevé,Appel préventif sous 48h,2,2,154.93,4003.4,3142.44,25,0.33,10.0,557.26,1.0,1.0,2,M,Artisanat,Célibataire,Fonctionnaire,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000408,0.7144,71.4,Élevé,Appel préventif sous 48h,2,0,0.0,11469.07,1719.49,22,0.0,11.0,2206.14,0.0,2.0,1,F,Administration,Marié(e),Salarié,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000778,0.7143,71.4,Élevé,Appel préventif sous 48h,2,0,0.0,8518.26,1335.25,61,2.0,8.0,2768.88,0.0,2.0,1,M,Services,Divorcé(e),Salarié,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000271,0.7141,71.4,Élevé,Appel préventif sous 48h,0,0,0.0,9300.05,1372.51,53,0.33,6.0,1429.96,0.0,0.0,0,M,Services,Marié(e),Retraité,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000298,0.7144,71.4,Élevé,Appel préventif sous 48h,0,0,36.1,14811.34,2210.18,42,0.33,4.0,1981.36,0.0,0.0,0,F,Administration,Divorcé(e),Fonctionnaire,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000475,0.7137,71.4,Élevé,Appel préventif sous 48h,0,0,127.43,17656.41,2458.76,26,2.0,8.0,2974.1,4.0,-4.0,0,M,Administration,Marié(e),Sans emploi,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000042,0.7129,71.3,Élevé,Appel préventif sous 48h,5,4,0.0,14647.98,1003.15,51,0.0,8.0,2204.48,0.0,5.0,1,F,Services,Célibataire,Salarié,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000407,0.7131,71.3,Élevé,Appel préventif sous 48h,5,3,0.0,3719.43,590.7,54,2.0,6.0,742.59,0.0,5.0,1,M,Industrie,Célibataire,Retraité,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000036,0.7126,71.3,Élevé,Appel préventif sous 48h,3,1,0.0,9709.05,2767.52,36,0.33,7.0,3114.61,0.0,3.0,1,F,Commerce,Veuf/Veuve,Fonctionnaire,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000628,0.7133,71.3,Élevé,Appel préventif sous 48h,3,1,125.21,20057.42,2980.95,42,1.33,5.0,3583.79,0.0,3.0,1,F,Services,Célibataire,Retraité,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000267,0.7132,71.3,Élevé,Appel préventif sous 48h,2,0,5.51,10980.92,4051.19,48,1.67,8.0,2498.2,1.0,1.0,2,M,Commerce,Veuf/Veuve,Indépendant,9000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000470,0.7126,71.3,Élevé,Appel préventif sous 48h,1,1,78.97,10319.41,2158.93,26,0.33,2.0,982.5,0.0,1.0,1,F,Industrie,Divorcé(e),Sans emploi,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000619,0.7127,71.3,Élevé,Appel préventif sous 48h,1,0,26.12,15448.93,2746.42,33,5.67,22.0,2503.32,7.0,-6.0,5,M,Services,Veuf/Veuve,Sans emploi,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000130,0.7134,71.3,Élevé,Appel préventif sous 48h,0,0,51.82,1962.08,1623.74,58,2.0,10.0,306.88,6.0,-6.0,0,M,Administration,Célibataire,Retraité,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000288,0.7135,71.3,Élevé,Appel préventif sous 48h,0,0,0.0,10341.31,4177.18,61,2.0,6.0,2398.04,4.0,-4.0,0,F,Administration,Veuf/Veuve,Sans emploi,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000476,0.7135,71.3,Élevé,Appel préventif sous 48h,0,0,0.0,15175.16,1755.04,37,3.0,18.0,4059.19,1.0,-1.0,0,M,Agriculture,Veuf/Veuve,Indépendant,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000746,0.713,71.3,Élevé,Appel préventif sous 48h,0,0,0.0,11375.59,4253.51,43,2.33,12.0,1885.19,4.0,-4.0,0,F,Agriculture,Veuf/Veuve,Sans emploi,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000088,0.7123,71.2,Élevé,Appel préventif sous 48h,4,4,0.0,11457.94,3192.25,42,3.33,13.0,3210.24,0.0,4.0,1,M,Services,Célibataire,Fonctionnaire,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000571,0.7123,71.2,Élevé,Appel préventif sous 48h,4,2,73.85,20084.61,2086.28,57,1.0,7.0,1021.44,3.0,1.0,2,M,Industrie,Marié(e),Sans emploi,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000003,0.7122,71.2,Élevé,Appel préventif sous 48h,2,2,103.03,15961.63,2965.12,28,1.67,16.0,2752.46,0.0,2.0,1,M,Administration,Veuf/Veuve,Indépendant,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000460,0.7123,71.2,Élevé,Appel préventif sous 48h,1,0,138.11,19934.15,1433.61,26,0.33,6.0,3712.19,0.0,1.0,1,F,Administration,Célibataire,Retraité,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000480,0.7121,71.2,Élevé,Appel préventif sous 48h,1,0,0.0,11575.82,696.47,20,0.67,12.0,1692.69,0.0,1.0,1,M,Agriculture,Célibataire,Salarié,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000757,0.7119,71.2,Élevé,Appel préventif sous 48h,1,1,45.16,6342.87,3702.4,52,3.67,11.0,1448.88,2.0,-1.0,4,F,Administration,Veuf/Veuve,Indépendant,8500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000782,0.7116,71.2,Élevé,Appel préventif sous 48h,1,0,0.0,9786.5,2861.11,30,0.0,0.0,3543.53,0.0,1.0,1,F,Artisanat,Célibataire,Indépendant,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000048,0.712,71.2,Élevé,Appel préventif sous 48h,0,0,4.02,15930.59,5133.0,33,0.0,6.0,1143.68,0.0,0.0,0,F,Agriculture,Marié(e),Salarié,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000143,0.7115,71.2,Élevé,Appel préventif sous 48h,0,0,0.0,14645.47,1420.59,38,1.0,8.0,1419.45,1.0,-1.0,0,M,Administration,Divorcé(e),Indépendant,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000413,0.7115,71.2,Élevé,Appel préventif sous 48h,0,0,0.0,15727.05,1585.64,39,1.0,4.0,1992.17,1.0,-1.0,0,M,Industrie,Divorcé(e),Indépendant,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000432,0.7108,71.1,Élevé,Appel préventif sous 48h,3,1,0.0,9957.43,1698.59,43,0.33,5.0,378.04,0.0,3.0,1,M,Commerce,Marié(e),Indépendant,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000125,0.7107,71.1,Élevé,Appel préventif sous 48h,1,0,19.02,20858.16,3696.3,33,1.0,3.0,5620.21,0.0,1.0,1,F,Agriculture,Marié(e),Indépendant,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000316,0.7107,71.1,Élevé,Appel préventif sous 48h,1,0,0.0,15344.51,4356.98,44,0.0,14.0,3889.15,0.0,1.0,1,F,Commerce,Divorcé(e),Fonctionnaire,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000405,0.7111,71.1,Élevé,Appel préventif sous 48h,0,0,0.0,5442.05,3112.11,43,0.0,5.0,1098.51,0.0,0.0,0,M,Industrie,Célibataire,Retraité,6000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000518,0.7112,71.1,Élevé,Appel préventif sous 48h,0,0,0.0,16700.38,2114.38,44,0.33,5.0,5866.76,0.0,0.0,0,F,Industrie,Veuf/Veuve,Fonctionnaire,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000523,0.7111,71.1,Élevé,Appel préventif sous 48h,0,0,84.89,5788.23,4346.81,35,0.33,6.0,1360.21,0.0,0.0,0,M,Industrie,Célibataire,Retraité,3000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000574,0.7108,71.1,Élevé,Appel préventif sous 48h,0,0,49.15,11980.0,3950.64,57,1.0,3.0,4169.08,0.0,0.0,0,M,Artisanat,Célibataire,Retraité,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000756,0.7105,71.1,Élevé,Appel préventif sous 48h,0,0,174.18,11386.74,4876.69,31,1.67,7.0,3995.8,5.0,-5.0,0,M,Artisanat,Marié(e),Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000578,0.7099,71.0,Élevé,Appel préventif sous 48h,4,2,73.16,8346.1,4148.93,43,1.33,6.0,3005.39,1.0,3.0,4,M,Services,Divorcé(e),Sans emploi,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000588,0.7101,71.0,Élevé,Appel préventif sous 48h,1,0,0.0,3812.69,3099.73,37,1.33,6.0,1028.5,0.0,1.0,1,F,Services,Marié(e),Fonctionnaire,4000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000361,0.7099,71.0,Élevé,Appel préventif sous 48h,0,0,0.0,9061.98,1271.36,50,2.0,11.0,1649.03,3.0,-3.0,0,F,Administration,Marié(e),Indépendant,2000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000582,0.7104,71.0,Élevé,Appel préventif sous 48h,0,0,0.0,5275.9,3239.86,52,1.33,5.0,159.36,2.0,-2.0,0,F,Agriculture,Marié(e),Indépendant,7500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000218,0.7086,70.9,Élevé,Appel préventif sous 48h,5,4,99.6,12292.34,2487.25,30,1.33,5.0,1933.81,0.0,5.0,1,F,Artisanat,Divorcé(e),Indépendant,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000307,0.7091,70.9,Élevé,Appel préventif sous 48h,5,3,0.0,11883.41,1605.4,50,3.0,12.0,1564.8,4.0,1.0,5,F,Agriculture,Marié(e),Sans emploi,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000419,0.7093,70.9,Élevé,Appel préventif sous 48h,4,2,49.92,12551.75,3564.93,26,0.67,4.0,2618.52,0.0,4.0,1,F,Commerce,Veuf/Veuve,Retraité,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000603,0.7086,70.9,Élevé,Appel préventif sous 48h,4,2,0.0,8550.69,1032.91,25,0.33,6.0,1627.83,0.0,4.0,1,M,Artisanat,Veuf/Veuve,Sans emploi,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000406,0.7086,70.9,Élevé,Appel préventif sous 48h,3,1,0.0,10695.05,1919.48,38,2.0,12.0,2973.5,0.0,3.0,1,M,Artisanat,Marié(e),Fonctionnaire,5000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000232,0.7085,70.9,Élevé,Appel préventif sous 48h,2,1,0.0,21692.94,3776.18,34,2.33,9.0,1625.04,0.0,2.0,1,M,Administration,Divorcé(e),Salarié,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000237,0.7093,70.9,Élevé,Appel préventif sous 48h,2,2,64.31,1973.76,1667.54,24,1.0,6.0,477.34,2.0,0.0,2,M,Industrie,Divorcé(e),Salarié,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000728,0.7094,70.9,Élevé,Appel préventif sous 48h,2,0,0.0,4196.07,2837.4,35,1.0,4.0,1238.62,2.0,0.0,2,F,Agriculture,Marié(e),Salarié,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000243,0.7094,70.9,Élevé,Appel préventif sous 48h,1,1,0.0,4939.04,2799.59,43,2.0,9.0,2180.69,1.0,0.0,5,F,Administration,Marié(e),Fonctionnaire,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000056,0.7088,70.9,Élevé,Appel préventif sous 48h,0,0,54.78,11469.33,3927.45,30,0.0,2.0,2815.35,0.0,0.0,0,F,Administration,Divorcé(e),Fonctionnaire,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000079,0.7093,70.9,Élevé,Appel préventif sous 48h,0,0,21.9,5975.56,3412.05,27,1.0,13.0,907.48,2.0,-2.0,0,M,Industrie,Célibataire,Retraité,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000090,0.7086,70.9,Élevé,Appel préventif sous 48h,0,0,0.0,9906.32,3426.89,23,0.67,9.0,2554.6,1.0,-1.0,0,M,Artisanat,Divorcé(e),Indépendant,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000559,0.7088,70.9,Élevé,Appel préventif sous 48h,0,0,0.0,13402.16,2274.92,54,0.0,1.0,5846.78,0.0,0.0,0,F,Artisanat,Veuf/Veuve,Salarié,7000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000173,0.7076,70.8,Élevé,Appel préventif sous 48h,4,3,0.0,3519.82,1050.51,37,3.33,15.0,702.06,5.0,-1.0,3,F,Services,Veuf/Veuve,Sans emploi,6500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000486,0.7081,70.8,Élevé,Appel préventif sous 48h,3,1,0.0,11179.81,737.19,28,1.33,14.0,2968.76,2.0,1.0,3,F,Industrie,Divorcé(e),Sans emploi,5500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000535,0.7081,70.8,Élevé,Appel préventif sous 48h,3,2,20.02,14908.46,1114.48,42,2.67,11.0,1934.7,8.0,-5.0,2,M,Services,Marié(e),Retraité,1000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000356,0.7082,70.8,Élevé,Appel préventif sous 48h,2,0,32.21,7573.04,4481.57,31,1.67,7.0,2305.17,0.0,2.0,1,M,Artisanat,Célibataire,Salarié,8000,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000777,0.7077,70.8,Élevé,Appel préventif sous 48h,2,0,141.89,12442.86,2769.28,31,0.0,10.0,6379.18,0.0,2.0,1,M,Administration,Marié(e),Retraité,2500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000029,0.7085,70.8,Élevé,Appel préventif sous 48h,1,1,0.0,12712.85,1569.23,54,0.0,0.0,1474.54,0.0,1.0,1,F,Services,Célibataire,Indépendant,9500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000059,0.7079,70.8,Élevé,Appel préventif sous 48h,1,1,0.0,11681.32,4532.25,39,0.0,1.0,2946.24,0.0,1.0,1,M,Agriculture,Marié(e),Retraité,7500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000342,0.708,70.8,Élevé,Appel préventif sous 48h,1,0,76.36,3291.48,4208.09,63,2.0,7.0,171.82,0.0,1.0,1,F,Artisanat,Divorcé(e),Salarié,4500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
2024-11-01,CPTE_000105,0.7085,70.8,Élevé,Appel préventif sous 48h,0,0,0.0,12805.11,3918.0,21,0.67,2.0,4597.58,0.0,0.0,0,M,Commerce,Veuf/Veuve,Salarié,3500,Élevé,Élevé → Élevé,Stable,Priorité 4,À contacter
